# Species	Genes	Alg.-Conn.	Ht-clean.faa	Pb-clean.faa	Pc-clean.faa	Pf-clean.faa	Pk-clean.faa	Pv-clean.faa	Py-clean.faa	Tg-clean.faa
7	7	1	477_g_Ht	3368_g_Pb	2117_g_Pc	803_g_Pf	2165_g_Pk	2075_g_Pv	1169_g_Py	*
7	7	1	479_g_Ht	3700_g_Pb	2115_g_Pc	805_g_Pf	2163_g_Pk	2073_g_Pv	1167_g_Py	*
7	7	1	484_g_Ht	3455_g_Pb	1877_g_Pc	1303_g_Pf	1918_g_Pk	1841_g_Pv	2410_g_Py	*
7	7	1	487_g_Ht	3427_g_Pb	1874_g_Pc	1306_g_Pf	1915_g_Pk	1838_g_Pv	2413_g_Py	*
7	7	1	502_g_Ht	5208_g_Pb	2805_g_Pc	1238_g_Pf	2880_g_Pk	2780_g_Pv	1898_g_Py	*
7	7	1	504_g_Ht	620_g_Pb	2803_g_Pc	1236_g_Pf	2878_g_Pk	2778_g_Pv	1900_g_Py	*
7	7	1	506_g_Ht	622_g_Pb	2801_g_Pc	1234_g_Pf	2876_g_Pk	2776_g_Pv	1902_g_Py	*
7	7	1	507_g_Ht	6638_g_Pb	2920_g_Pc	5055_g_Pf	2998_g_Pk	2889_g_Pv	2716_g_Py	*
7	7	1	511_g_Ht	1713_g_Pb	1609_g_Pc	1565_g_Pf	1669_g_Pk	1583_g_Pv	2658_g_Py	*
7	7	1	514_g_Ht	6485_g_Pb	2017_g_Pc	140_g_Pf	2054_g_Pk	1974_g_Pv	1069_g_Py	*
7	7	1	527_g_Ht	2716_g_Pb	1945_g_Pc	71_g_Pf	1982_g_Pk	1907_g_Pv	1006_g_Py	*
7	7	1	531_g_Ht	6391_g_Pb	2223_g_Pc	2210_g_Pf	2283_g_Pk	2180_g_Pv	1275_g_Py	*
7	7	1	546_g_Ht	1448_g_Pb	2033_g_Pc	155_g_Pf	2071_g_Pk	1990_g_Pv	1083_g_Py	*
7	7	1	547_g_Ht	3383_g_Pb	2032_g_Pc	154_g_Pf	2070_g_Pk	1989_g_Pv	1082_g_Py	*
7	7	1	551_g_Ht	4004_g_Pb	1348_g_Pc	1694_g_Pf	1395_g_Pk	1327_g_Pv	4759_g_Py	*
7	7	1	55_g_Ht	3334_g_Pb	2986_g_Pc	1166_g_Pf	3055_g_Pk	2940_g_Pv	3411_g_Py	*
7	7	1	560_g_Ht	3943_g_Pb	3667_g_Pc	3314_g_Pf	3750_g_Pk	3629_g_Pv	3068_g_Py	*
7	7	1	561_g_Ht	326_g_Pb	3666_g_Pc	3313_g_Pf	3749_g_Pk	3630_g_Pv	3069_g_Py	*
7	7	1	569_g_Ht	1494_g_Pb	456_g_Pc	531_g_Pf	466_g_Pk	440_g_Pv	1667_g_Py	*
7	7	1	571_g_Ht	684_g_Pb	2232_g_Pc	2217_g_Pf	2291_g_Pk	2189_g_Pv	1284_g_Py	*
7	7	1	576_g_Ht	538_g_Pb	624_g_Pc	3546_g_Pf	641_g_Pk	599_g_Pv	4326_g_Py	*
7	7	1	57_g_Ht	3333_g_Pb	2985_g_Pc	1165_g_Pf	3054_g_Pk	2939_g_Pv	3410_g_Py	*
7	7	1	581_g_Ht	6780_g_Pb	2314_g_Pc	2302_g_Pf	2380_g_Pk	2272_g_Pv	1364_g_Py	*
7	7	1	613_g_Ht	1261_g_Pb	2585_g_Pc	1070_g_Pf	2657_g_Pk	2560_g_Pv	673_g_Py	*
7	7	1	615_g_Ht	3269_g_Pb	1256_g_Pc	1784_g_Pf	1302_g_Pk	1235_g_Pv	4671_g_Py	*
7	7	1	61_g_Ht	2768_g_Pb	2564_g_Pc	1048_g_Pf	2634_g_Pk	2539_g_Pv	2341_g_Py	*
7	7	1	628_g_Ht	3439_g_Pb	4722_g_Pc	2874_g_Pf	4835_g_Pk	4723_g_Pv	3742_g_Py	*
7	7	1	649_g_Ht	6576_g_Pb	4561_g_Pc	2722_g_Pf	4676_g_Pk	4570_g_Pv	3893_g_Py	*
7	7	1	652_g_Ht	4316_g_Pb	2791_g_Pc	4329_g_Pf	2864_g_Pk	2767_g_Pv	1911_g_Py	*
7	7	1	656_g_Ht	3144_g_Pb	3323_g_Pc	875_g_Pf	3392_g_Pk	3303_g_Pv	3261_g_Py	*
7	7	1	660_g_Ht	1752_g_Pb	4579_g_Pc	2738_g_Pf	4691_g_Pk	4584_g_Pv	3880_g_Py	*
7	7	1	665_g_Ht	5333_g_Pb	487_g_Pc	503_g_Pf	498_g_Pk	467_g_Pv	1639_g_Py	*
7	7	1	675_g_Ht	3797_g_Pb	4783_g_Pc	2929_g_Pf	4890_g_Pk	4780_g_Pv	3688_g_Py	*
7	7	1	677_g_Ht	1185_g_Pb	1607_g_Pc	1567_g_Pf	1667_g_Pk	1581_g_Pv	2659_g_Py	*
7	7	1	679_g_Ht	1581_g_Pb	3385_g_Pc	5083_g_Pf	3465_g_Pk	3369_g_Pv	4538_g_Py	*
7	7	1	67_g_Ht	3516_g_Pb	4016_g_Pc	4255_g_Pf	4112_g_Pk	4017_g_Pv	2046_g_Py	*
7	7	1	680_g_Ht	*	3386_g_Pc	5084_g_Pf	3466_g_Pk	3370_g_Pv	4539_g_Py	6759_g_Tg
7	7	1	685_g_Ht	2508_g_Pb	3980_g_Pc	4224_g_Pf	4075_g_Pk	3983_g_Pv	2080_g_Py	*
7	7	1	689_g_Ht	1654_g_Pb	1426_g_Pc	1980_g_Pf	1469_g_Pk	1400_g_Pv	4833_g_Py	*
7	7	1	68_g_Ht	3517_g_Pb	4017_g_Pc	4256_g_Pf	4113_g_Pk	4018_g_Pv	2045_g_Py	*
7	7	1	69_g_Ht	3518_g_Pb	4018_g_Pc	4257_g_Pf	4114_g_Pk	4019_g_Pv	2044_g_Py	*
7	7	1	704_g_Ht	6804_g_Pb	2410_g_Pc	2397_g_Pf	2477_g_Pk	2368_g_Pv	1459_g_Py	*
7	7	1	705_g_Ht	251_g_Pb	4312_g_Pc	3821_g_Pf	4415_g_Pk	4319_g_Pv	2895_g_Py	*
7	7	1	713_g_Ht	867_g_Pb	3212_g_Pc	4780_g_Pf	3285_g_Pk	3186_g_Pv	4109_g_Py	*
7	7	1	715_g_Ht	2923_g_Pb	1950_g_Pc	77_g_Pf	1988_g_Pk	1912_g_Pv	1011_g_Py	*
7	7	1	718_g_Ht	2925_g_Pb	1948_g_Pc	74_g_Pf	1985_g_Pk	1910_g_Pv	1009_g_Py	*
7	7	1	722_g_Ht	428_g_Pb	4222_g_Pc	3907_g_Pf	4325_g_Pk	4233_g_Pv	653_g_Py	*
7	7	1	723_g_Ht	3577_g_Pb	4221_g_Pc	3908_g_Pf	4324_g_Pk	4232_g_Pv	652_g_Py	*
7	7	1	725_g_Ht	233_g_Pb	79_g_Pc	4663_g_Pf	88_g_Pk	74_g_Pv	856_g_Py	*
7	7	1	728_g_Ht	2511_g_Pb	3846_g_Pc	4085_g_Pf	3927_g_Pk	3837_g_Pv	2222_g_Py	*
7	7	1	729_g_Ht	2513_g_Pb	3845_g_Pc	4084_g_Pf	3926_g_Pk	3836_g_Pv	2223_g_Py	*
7	7	1	72_g_Ht	2604_g_Pb	4020_g_Pc	4259_g_Pf	4116_g_Pk	4021_g_Pv	2042_g_Py	*
7	7	1	745_g_Ht	1343_g_Pb	3903_g_Pc	4142_g_Pf	3983_g_Pk	3897_g_Pv	2164_g_Py	*
7	7	1	751_g_Ht	1858_g_Pb	397_g_Pc	585_g_Pf	408_g_Pk	386_g_Pv	1718_g_Py	*
7	7	1	75_g_Ht	3128_g_Pb	4023_g_Pc	4262_g_Pf	4119_g_Pk	4024_g_Pv	2039_g_Py	*
7	7	1	775_g_Ht	729_g_Pb	817_g_Pc	456_g_Pf	853_g_Pk	802_g_Pv	203_g_Py	*
7	7	1	779_g_Ht	2019_g_Pb	3303_g_Pc	896_g_Pf	3371_g_Pk	3282_g_Pv	3240_g_Py	*
7	7	1	77_g_Ht	1180_g_Pb	2244_g_Pc	2229_g_Pf	2303_g_Pk	2201_g_Pv	1295_g_Py	*
7	7	1	780_g_Ht	530_g_Pb	3302_g_Pc	897_g_Pf	3370_g_Pk	3281_g_Pv	3238_g_Py	*
7	7	1	781_g_Ht	6605_g_Pb	3301_g_Pc	898_g_Pf	3369_g_Pk	3280_g_Pv	3237_g_Py	*
7	7	1	785_g_Ht	939_g_Pb	3012_g_Pc	1192_g_Pf	3080_g_Pk	2965_g_Pv	3437_g_Py	*
7	7	1	791_g_Ht	4067_g_Pb	897_g_Pc	377_g_Pf	935_g_Pk	879_g_Pv	276_g_Py	*
7	7	1	794_g_Ht	4065_g_Pb	895_g_Pc	379_g_Pf	933_g_Pk	877_g_Pv	274_g_Py	*
7	7	1	796_g_Ht	2771_g_Pb	3686_g_Pc	3333_g_Pf	3773_g_Pk	3610_g_Pv	3049_g_Py	*
7	7	1	79_g_Ht	1304_g_Pb	2241_g_Pc	2226_g_Pf	2300_g_Pk	2198_g_Pv	1293_g_Py	*
7	7	1	803_g_Ht	6540_g_Pb	4257_g_Pc	3873_g_Pf	4373_g_Pk	4267_g_Pv	2305_g_Py	*
7	7	1	812_g_Ht	2137_g_Pb	638_g_Pc	3534_g_Pf	654_g_Pk	613_g_Pv	779_g_Py	*
7	7	1	82_g_Ht	2577_g_Pb	2023_g_Pc	146_g_Pf	2061_g_Pk	1980_g_Pv	1074_g_Py	*
7	7	1	838_g_Ht	1228_g_Pb	1752_g_Pc	1423_g_Pf	1795_g_Pk	1723_g_Pv	2520_g_Py	*
7	7	1	842_g_Ht	1324_g_Pb	91_g_Pc	4652_g_Pf	101_g_Pk	87_g_Pv	843_g_Py	*
7	7	1	843_g_Ht	6134_g_Pb	93_g_Pc	4650_g_Pf	103_g_Pk	89_g_Pv	841_g_Py	*
7	7	1	84_g_Ht	6835_g_Pb	2025_g_Pc	148_g_Pf	2063_g_Pk	1982_g_Pv	1076_g_Py	*
7	7	1	851_g_Ht	6399_g_Pb	2939_g_Pc	5071_g_Pf	3015_g_Pk	2905_g_Pv	3373_g_Py	*
7	7	1	852_g_Ht	6401_g_Pb	2938_g_Pc	5070_g_Pf	3014_g_Pk	2904_g_Pv	3372_g_Py	*
7	7	1	854_g_Ht	4404_g_Pb	1290_g_Pc	1751_g_Pf	1335_g_Pk	1270_g_Pv	4704_g_Py	*
7	7	1	856_g_Ht	4406_g_Pb	1288_g_Pc	1753_g_Pf	1333_g_Pk	1268_g_Pv	4702_g_Py	*
7	7	1	861_g_Ht	2911_g_Pb	1451_g_Pc	2054_g_Pf	1497_g_Pk	1428_g_Pv	4082_g_Py	*
7	7	1	862_g_Ht	2098_g_Pb	1292_g_Pc	1749_g_Pf	1337_g_Pk	1272_g_Pv	4706_g_Py	*
7	7	1	863_g_Ht	2097_g_Pb	1293_g_Pc	1748_g_Pf	1338_g_Pk	1273_g_Pv	4707_g_Py	*
7	7	1	869_g_Ht	3626_g_Pb	2798_g_Pc	1232_g_Pf	2874_g_Pk	2774_g_Pv	1904_g_Py	*
7	7	1	871_g_Ht	1515_g_Pb	3862_g_Pc	4101_g_Pf	3944_g_Pk	3854_g_Pv	2204_g_Py	*
7	7	1	875_g_Ht	126_g_Pb	833_g_Pc	443_g_Pf	865_g_Pk	815_g_Pv	214_g_Py	*
7	7	1	876_g_Ht	125_g_Pb	834_g_Pc	442_g_Pf	866_g_Pk	816_g_Pv	215_g_Py	*
7	7	1	878_g_Ht	124_g_Pb	835_g_Pc	441_g_Pf	867_g_Pk	817_g_Pv	216_g_Py	*
7	7	1	883_g_Ht	2435_g_Pb	965_g_Pc	308_g_Pf	997_g_Pk	950_g_Pv	332_g_Py	*
7	7	1	888_g_Ht	997_g_Pb	1264_g_Pc	1777_g_Pf	1310_g_Pk	1243_g_Pv	4679_g_Py	*
7	7	1	892_g_Ht	1034_g_Pb	3094_g_Pc	4887_g_Pf	3159_g_Pk	3066_g_Pv	4212_g_Py	*
7	7	1	89_g_Ht	2017_g_Pb	2256_g_Pc	2241_g_Pf	2316_g_Pk	2214_g_Pv	1306_g_Py	*
7	7	1	904_g_Ht	308_g_Pb	1817_g_Pc	1363_g_Pf	1859_g_Pk	1783_g_Pv	2462_g_Py	*
7	7	1	917_g_Ht	652_g_Pb	1382_g_Pc	1660_g_Pf	1428_g_Pk	1357_g_Pv	4792_g_Py	*
7	7	1	918_g_Ht	6876_g_Pb	1661_g_Pc	1515_g_Pf	1719_g_Pk	1634_g_Pv	2609_g_Py	*
7	7	1	93_g_Ht	2356_g_Pb	3205_g_Pc	4786_g_Pf	3278_g_Pk	3179_g_Pv	4116_g_Py	*
7	7	1	951_g_Ht	265_g_Pb	2630_g_Pc	743_g_Pf	2703_g_Pk	2607_g_Pv	716_g_Py	*
7	7	1	961_g_Ht	2057_g_Pb	1181_g_Pc	1851_g_Pf	1226_g_Pk	1163_g_Pv	547_g_Py	*
7	7	1	969_g_Ht	6462_g_Pb	803_g_Pc	469_g_Pf	840_g_Pk	789_g_Pv	190_g_Py	*
7	7	1	96_g_Ht	1586_g_Pb	3199_g_Pc	4791_g_Pf	3271_g_Pk	3175_g_Pv	4120_g_Py	*
7	7	1	977_g_Ht	3839_g_Pb	4696_g_Pc	2850_g_Pf	4806_g_Pk	4696_g_Pv	3764_g_Py	*
7	7	1	997_g_Ht	1169_g_Pb	4675_g_Pc	2828_g_Pf	4784_g_Pk	4674_g_Pv	3784_g_Py	*
7	7	0.714	*	769_g_Pb	3371_g_Pc	832_g_Pf	3449_g_Pk	3355_g_Pv	4525_g_Py	12273_g_Tg
7	7	0.714	1012_g_Ht	3161_g_Pb	582_g_Pc	3589_g_Pf	598_g_Pk	559_g_Pv	4285_g_Py	*
7	7	0.714	1029_g_Ht	2587_g_Pb	845_g_Pc	431_g_Pf	880_g_Pk	827_g_Pv	225_g_Py	*
7	7	0.714	1080_g_Ht	611_g_Pb	4204_g_Pc	3925_g_Pf	4304_g_Pk	4216_g_Pv	637_g_Py	*
7	7	0.714	1097_g_Ht	1010_g_Pb	977_g_Pc	297_g_Pf	1008_g_Pk	961_g_Pv	342_g_Py	*
7	7	0.714	1147_g_Ht	3605_g_Pb	2272_g_Pc	2260_g_Pf	2337_g_Pk	2233_g_Pv	1325_g_Py	*
7	7	0.714	1196_g_Ht	276_g_Pb	1772_g_Pc	1401_g_Pf	1819_g_Pk	1743_g_Pv	2499_g_Py	*
7	7	0.714	1243_g_Ht	4116_g_Pb	118_g_Pc	4627_g_Pf	127_g_Pk	110_g_Pv	821_g_Py	*
7	7	0.714	1277_g_Ht	6382_g_Pb	4234_g_Pc	3895_g_Pf	4342_g_Pk	4243_g_Pv	665_g_Py	*
7	7	0.714	1322_g_Ht	5440_g_Pb	444_g_Pc	544_g_Pf	454_g_Pk	427_g_Pv	1680_g_Py	*
7	7	0.714	1398_g_Ht	2140_g_Pb	2334_g_Pc	2321_g_Pf	2400_g_Pk	2293_g_Pv	1384_g_Py	*
7	7	0.714	1407_g_Ht	6490_g_Pb	1907_g_Pc	34_g_Pf	1942_g_Pk	1870_g_Pv	968_g_Py	*
7	7	0.714	1426_g_Ht	2153_g_Pb	1844_g_Pc	1333_g_Pf	1886_g_Pk	1812_g_Pv	2438_g_Py	*
7	7	0.714	1452_g_Ht	989_g_Pb	3122_g_Pc	4859_g_Pf	3196_g_Pk	3094_g_Pv	4185_g_Py	*
7	7	0.714	1465_g_Ht	3216_g_Pb	2753_g_Pc	4371_g_Pf	2819_g_Pk	2726_g_Pv	1951_g_Py	*
7	7	0.714	1518_g_Ht	1199_g_Pb	1920_g_Pc	47_g_Pf	1955_g_Pk	1882_g_Pv	980_g_Py	*
7	7	0.714	1554_g_Ht	2260_g_Pb	2157_g_Pc	761_g_Pf	2210_g_Pk	2114_g_Pv	1208_g_Py	*
7	7	0.714	1561_g_Ht	1416_g_Pb	3872_g_Pc	4112_g_Pf	3955_g_Pk	3865_g_Pv	2193_g_Py	*
7	7	0.714	1690_g_Ht	1080_g_Pb	3788_g_Pc	4027_g_Pf	3868_g_Pk	3784_g_Pv	2279_g_Py	*
7	7	0.714	1768_g_Ht	3223_g_Pb	2664_g_Pc	709_g_Pf	2739_g_Pk	2640_g_Pv	749_g_Py	*
7	7	0.714	1769_g_Ht	2641_g_Pb	1507_g_Pc	2109_g_Pf	1554_g_Pk	1483_g_Pv	3315_g_Py	*
7	7	0.714	197_g_Ht	3834_g_Pb	929_g_Pc	344_g_Pf	969_g_Pk	913_g_Pv	307_g_Py	*
7	7	0.714	199_g_Ht	2990_g_Pb	1941_g_Pc	68_g_Pf	1978_g_Pk	1903_g_Pv	1002_g_Py	*
7	7	0.714	2029_g_Ht	739_g_Pb	3764_g_Pc	4004_g_Pf	3841_g_Pk	3760_g_Pv	2941_g_Py	*
7	7	0.714	2030_g_Ht	738_g_Pb	3765_g_Pc	4005_g_Pf	3842_g_Pk	3761_g_Pv	2940_g_Py	*
7	7	0.714	2063_g_Ht	3318_g_Pb	2047_g_Pc	170_g_Pf	2088_g_Pk	2005_g_Pv	1098_g_Py	*
7	7	0.714	2126_g_Ht	2882_g_Pb	250_g_Pc	4497_g_Pf	268_g_Pk	239_g_Pv	4426_g_Py	*
7	7	0.714	2127_g_Ht	2881_g_Pb	249_g_Pc	4498_g_Pf	267_g_Pk	238_g_Pv	4425_g_Py	*
7	7	0.714	2173_g_Ht	7086_g_Pb	3254_g_Pc	945_g_Pf	3319_g_Pk	3234_g_Pv	3194_g_Py	*
7	7	0.714	2278_g_Ht	2752_g_Pb	500_g_Pc	3670_g_Pf	511_g_Pk	479_g_Pv	1625_g_Py	*
7	7	0.714	2298_g_Ht	2833_g_Pb	3749_g_Pc	3990_g_Pf	3826_g_Pk	3745_g_Pv	2957_g_Py	*
7	7	0.714	230_g_Ht	3615_g_Pb	3164_g_Pc	4820_g_Pf	3238_g_Pk	3138_g_Pv	4146_g_Py	*
7	7	0.714	234_g_Ht	1193_g_Pb	1860_g_Pc	1317_g_Pf	1902_g_Pk	1825_g_Pv	2425_g_Py	*
7	7	0.714	2451_g_Ht	1389_g_Pb	1121_g_Pc	1909_g_Pf	1160_g_Pk	1103_g_Pv	485_g_Py	*
7	7	0.714	2452_g_Ht	2078_g_Pb	3060_g_Pc	4920_g_Pf	3126_g_Pk	3032_g_Pv	4244_g_Py	*
7	7	0.714	2454_g_Ht	2431_g_Pb	1955_g_Pc	81_g_Pf	1993_g_Pk	1916_g_Pv	1015_g_Py	*
7	7	0.714	2486_g_Ht	2557_g_Pb	4093_g_Pc	3063_g_Pf	4186_g_Pk	4111_g_Pv	3542_g_Py	*
7	7	0.714	2487_g_Ht	6563_g_Pb	4092_g_Pc	3062_g_Pf	4185_g_Pk	4110_g_Pv	3541_g_Py	*
7	7	0.714	2494_g_Ht	2858_g_Pb	2064_g_Pc	188_g_Pf	2108_g_Pk	2023_g_Pv	1116_g_Py	*
7	7	0.714	252_g_Ht	4274_g_Pb	1566_g_Pc	1605_g_Pf	1619_g_Pk	1545_g_Pv	2698_g_Py	*
7	7	0.714	2563_g_Ht	3370_g_Pb	988_g_Pc	286_g_Pf	1019_g_Pk	972_g_Pv	353_g_Py	*
7	7	0.714	2596_g_Ht	3908_g_Pb	1462_g_Pc	2065_g_Pf	1507_g_Pk	1439_g_Pv	4092_g_Py	*
7	7	0.714	2657_g_Ht	3217_g_Pb	2361_g_Pc	2350_g_Pf	2426_g_Pk	2320_g_Pv	1411_g_Py	*
7	7	0.714	2667_g_Ht	2546_g_Pb	1677_g_Pc	1499_g_Pf	1735_g_Pk	1650_g_Pv	2593_g_Py	*
7	7	0.714	2728_g_Ht	3397_g_Pb	904_g_Pc	369_g_Pf	942_g_Pk	886_g_Pv	281_g_Py	*
7	7	0.714	2788_g_Ht	4245_g_Pb	1602_g_Pc	1574_g_Pf	1661_g_Pk	1575_g_Pv	2665_g_Py	*
7	7	0.714	2837_g_Ht	2889_g_Pb	1990_g_Pc	115_g_Pf	2026_g_Pk	1949_g_Pv	1047_g_Py	*
7	7	0.714	2885_g_Ht	2852_g_Pb	3859_g_Pc	4098_g_Pf	3941_g_Pk	3851_g_Pv	2207_g_Py	*
7	7	0.714	2961_g_Ht	1114_g_Pb	4444_g_Pc	2600_g_Pf	4550_g_Pk	4449_g_Pv	4007_g_Py	*
7	7	0.714	2977_g_Ht	4922_g_Pb	656_g_Pc	3517_g_Pf	675_g_Pk	630_g_Pv	139_g_Py	*
7	7	0.714	2999_g_Ht	587_g_Pb	2958_g_Pc	1146_g_Pf	3035_g_Pk	2923_g_Pv	3390_g_Py	*
7	7	0.714	3076_g_Ht	3570_g_Pb	3951_g_Pc	4189_g_Pf	4033_g_Pk	3945_g_Pv	2117_g_Py	*
7	7	0.714	3084_g_Ht	3309_g_Pb	3382_g_Pc	821_g_Pf	3461_g_Pk	3366_g_Pv	4535_g_Py	*
7	7	0.714	30_g_Ht	4038_g_Pb	2925_g_Pc	5060_g_Pf	3003_g_Pk	2894_g_Pv	3360_g_Py	*
7	7	0.714	3155_g_Ht	1106_g_Pb	1548_g_Pc	1624_g_Pf	1599_g_Pk	1527_g_Pv	3354_g_Py	*
7	7	0.714	324_g_Ht	1510_g_Pb	1207_g_Pc	1827_g_Pf	1253_g_Pk	1190_g_Pv	573_g_Py	*
7	7	0.714	328_g_Ht	2224_g_Pb	1201_g_Pc	1833_g_Pf	1247_g_Pk	1184_g_Pv	568_g_Py	*
7	7	0.714	3316_g_Ht	6437_g_Pb	3388_g_Pc	5086_g_Pf	3468_g_Pk	3372_g_Pv	4541_g_Py	*
7	7	0.714	348_g_Ht	2614_g_Pb	1158_g_Pc	1871_g_Pf	1201_g_Pk	1141_g_Pv	522_g_Py	*
7	7	0.714	434_g_Ht	6857_g_Pb	1095_g_Pc	1938_g_Pf	1128_g_Pk	1075_g_Pv	456_g_Py	*
7	7	0.714	66_g_Ht	4416_g_Pb	4015_g_Pc	4254_g_Pf	4111_g_Pk	4016_g_Pv	2047_g_Py	*
7	7	0.714	757_g_Ht	2077_g_Pb	3909_g_Pc	4148_g_Pf	3990_g_Pk	3904_g_Pv	2158_g_Py	*
7	7	0.714	760_g_Ht	318_g_Pb	1065_g_Pc	212_g_Pf	1098_g_Pk	1045_g_Pv	425_g_Py	*
7	7	0.714	806_g_Ht	1928_g_Pb	2138_g_Pc	782_g_Pf	2188_g_Pk	2095_g_Pv	1189_g_Py	*
7	7	0.714	899_g_Ht	522_g_Pb	1273_g_Pc	1770_g_Pf	1317_g_Pk	1251_g_Pv	4686_g_Py	*
7	7	0.714	930_g_Ht	904_g_Pb	396_g_Pc	587_g_Pf	405_g_Pk	384_g_Pv	1720_g_Py	*
7	7	0.714	933_g_Ht	83_g_Pb	1688_g_Pc	1488_g_Pf	1745_g_Pk	1661_g_Pv	2582_g_Py	*
7	7	0.714	983_g_Ht	2365_g_Pb	3453_g_Pc	5140_g_Pf	3530_g_Pk	3447_g_Pv	4600_g_Py	*
7	7	0.571	*	1459_g_Pb	2133_g_Pc	787_g_Pf	2183_g_Pk	2090_g_Pv	1184_g_Py	6749_g_Tg
7	7	0.571	*	1911_g_Pb	1075_g_Pc	1958_g_Pf	1108_g_Pk	1055_g_Pv	435_g_Py	10328_g_Tg
7	7	0.571	1036_g_Ht	1544_g_Pb	3343_g_Pc	855_g_Pf	3413_g_Pk	3323_g_Pv	4503_g_Py	*
7	7	0.571	1182_g_Ht	2946_g_Pb	3939_g_Pc	4179_g_Pf	4022_g_Pk	3935_g_Pv	2128_g_Py	*
7	7	0.571	1438_g_Ht	6771_g_Pb	2154_g_Pc	764_g_Pf	2206_g_Pk	2111_g_Pv	1205_g_Py	*
7	7	0.571	1450_g_Ht	223_g_Pb	4310_g_Pc	3823_g_Pf	4412_g_Pk	4317_g_Pv	2897_g_Py	*
7	7	0.571	1663_g_Ht	3362_g_Pb	23_g_Pc	4718_g_Pf	30_g_Pk	20_g_Pv	910_g_Py	*
7	7	0.571	1672_g_Ht	4838_g_Pb	2192_g_Pc	2175_g_Pf	2248_g_Pk	2148_g_Pv	1241_g_Py	*
7	7	0.571	1732_g_Ht	6867_g_Pb	2583_g_Pc	1068_g_Pf	2655_g_Pk	2558_g_Pv	671_g_Py	*
7	7	0.571	1733_g_Ht	4191_g_Pb	517_g_Pc	3653_g_Pf	533_g_Pk	496_g_Pv	1608_g_Py	*
7	7	0.571	1762_g_Ht	6452_g_Pb	3944_g_Pc	4184_g_Pf	4027_g_Pk	3940_g_Pv	2124_g_Py	*
7	7	0.571	1767_g_Ht	3224_g_Pb	2663_g_Pc	710_g_Pf	2738_g_Pk	2639_g_Pv	748_g_Py	*
7	7	0.571	1796_g_Ht	3883_g_Pb	1332_g_Pc	1709_g_Pf	1378_g_Pk	1312_g_Pv	4746_g_Py	*
7	7	0.571	1846_g_Ht	3170_g_Pb	3420_g_Pc	5111_g_Pf	3498_g_Pk	3417_g_Pv	4566_g_Py	*
7	7	0.571	1848_g_Ht	2702_g_Pb	3400_g_Pc	5099_g_Pf	3480_g_Pk	3383_g_Pv	4554_g_Py	*
7	7	0.571	1860_g_Ht	6713_g_Pb	1188_g_Pc	1844_g_Pf	1233_g_Pk	1170_g_Pv	554_g_Py	*
7	7	0.571	2088_g_Ht	3264_g_Pb	1261_g_Pc	1780_g_Pf	1307_g_Pk	1240_g_Pv	4676_g_Py	*
7	7	0.571	2114_g_Ht	3934_g_Pb	175_g_Pc	4568_g_Pf	187_g_Pk	170_g_Pv	4353_g_Py	*
7	7	0.571	2490_g_Ht	3047_g_Pb	1074_g_Pc	1959_g_Pf	1107_g_Pk	1054_g_Pv	434_g_Py	*
7	7	0.571	2505_g_Ht	2428_g_Pb	1545_g_Pc	1627_g_Pf	1596_g_Pk	1524_g_Pv	3351_g_Py	*
7	7	0.571	2566_g_Ht	2275_g_Pb	1279_g_Pc	1764_g_Pf	1323_g_Pk	1257_g_Pv	4692_g_Py	*
7	7	0.571	262_g_Ht	303_g_Pb	4509_g_Pc	2668_g_Pf	4621_g_Pk	4516_g_Pv	3942_g_Py	*
7	7	0.571	2696_g_Ht	3861_g_Pb	683_g_Pc	3490_g_Pf	706_g_Pk	659_g_Pv	112_g_Py	*
7	7	0.571	2719_g_Ht	3822_g_Pb	4070_g_Pc	3040_g_Pf	4162_g_Pk	4089_g_Pv	3519_g_Py	*
7	7	0.571	2761_g_Ht	1578_g_Pb	2417_g_Pc	2412_g_Pf	2484_g_Pk	2375_g_Pv	1465_g_Py	*
7	7	0.571	2773_g_Ht	1042_g_Pb	1616_g_Pc	1557_g_Pf	1677_g_Pk	1591_g_Pv	2651_g_Py	*
7	7	0.571	2786_g_Ht	832_g_Pb	2101_g_Pc	1130_g_Pf	2148_g_Pk	2059_g_Pv	1153_g_Py	*
7	7	0.571	2846_g_Ht	6859_g_Pb	847_g_Pc	429_g_Pf	882_g_Pk	829_g_Pv	227_g_Py	*
7	7	0.571	2919_g_Ht	3330_g_Pb	3326_g_Pc	872_g_Pf	3395_g_Pk	3305_g_Pv	3264_g_Py	*
7	7	0.571	3099_g_Ht	4396_g_Pb	3253_g_Pc	946_g_Pf	3318_g_Pk	3233_g_Pv	3193_g_Py	*
7	7	0.571	3172_g_Ht	5014_g_Pb	775_g_Pc	495_g_Pf	812_g_Pk	761_g_Pv	4642_g_Py	*
7	7	0.571	3191_g_Ht	295_g_Pb	4389_g_Pc	3743_g_Pf	4499_g_Pk	4396_g_Pv	2819_g_Py	*
7	7	0.571	3258_g_Ht	2848_g_Pb	4836_g_Pc	2979_g_Pf	4943_g_Pk	4828_g_Pv	3640_g_Py	*
7	7	0.571	3315_g_Ht	1491_g_Pb	16_g_Pc	4724_g_Pf	19_g_Pk	12_g_Pv	917_g_Py	*
